Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.5790           2.3402       1.7098       0.6304   731.5
0.5800           2.3481       1.7188       0.6293   730.2
0.5810           2.3272       1.7279       0.5993   695.5
0.5820           2.3170       1.7370       0.5799   673.0
0.5830           2.3094       1.7464       0.5631   653.4
0.5840           2.3087       1.7559       0.5528   641.5
0.5850           2.3157       1.7653       0.5503   638.6
0.5860           2.3211       1.7747       0.5464   634.1
0.5870           2.3311       1.7840       0.5470   634.8
0.5880           2.3228       1.7934       0.5294   614.3
0.5890           2.3174       1.8026       0.5148   597.4
0.5900           2.3143       1.8117       0.5026   583.2
0.5910           2.3166       1.8206       0.4959   575.5
0.5920           2.3120       1.8293       0.4827   560.2
0.5930           2.3109       1.8377       0.4732   549.1
0.5940           2.3135       1.8460       0.4675   542.5
0.5950           2.3219       1.8541       0.4678   542.8
0.5960           2.3116       1.8619       0.4497   521.9
0.5970           2.3130       1.8695       0.4435   514.6
0.5980           2.3140       1.8769       0.4371   507.2
0.5990           2.3138       1.8843       0.4295   498.4
0.6000           2.3275       1.8915       0.4360   506.0
0.6010           2.3294       1.8986       0.4308   499.9
0.6020           2.3272       1.9055       0.4217   489.4
0.6030           2.3224       1.9117       0.4107   476.6
0.6040           2.3202       1.9172       0.4030   467.6
0.6050           2.3183       1.9223       0.3959   459.4
0.6060           2.2988       1.9271       0.3717   431.4
0.6070           2.2993       1.9312       0.3681   427.1
0.6080           2.2941       1.9347       0.3595   417.2
0.6090           2.2959       1.9375       0.3585   416.0
0.6100           2.2952       1.9396       0.3556   412.7
0.6110           2.2937       1.9411       0.3526   409.2
0.6120           2.2883       1.9419       0.3464   402.0
0.6130           2.2830       1.9418       0.3412   395.9
0.6140           2.2893       1.9408       0.3484   404.3
0.6150           2.2826       1.9392       0.3434   398.5
0.6160           2.2872       1.9369       0.3503   406.5
0.6170           2.3054       1.9343       0.3711   430.6
0.6180           2.3022       1.9307       0.3715   431.1
0.6190           2.3047       1.9266       0.3781   438.8
0.6200           2.3017       1.9222       0.3795   440.4
0.6210           2.3099       1.9172       0.3927   455.7
0.6220           2.3084       1.9120       0.3964   460.0
0.6230           2.3088       1.9067       0.4022   466.7
0.6240           2.3004       1.9016       0.3988   462.8
0.6250           2.3035       1.8967       0.4069   472.2
0.6260           2.3064       1.8921       0.4142   480.7
0.6270           2.3164       1.8883       0.4281   496.8
0.6280           2.3044       1.8851       0.4193   486.6
0.6290           2.2922       1.8824       0.4098   475.5
0.6300           2.2838       1.8804       0.4034   468.1
0.6310           2.2797       1.8791       0.4006   464.9
0.6320           2.2940       1.8786       0.4154   482.1
0.6330           2.3085       1.8790       0.4295   498.4
0.6340           2.3162       1.8805       0.4356   505.5
0.6350           2.3156       1.8829       0.4326   502.1
0.6360           2.3311       1.8865       0.4446   516.0
0.6370           2.3386       1.8909       0.4477   519.6
0.6380           2.3413       1.8959       0.4454   516.9
0.6390           2.3349       1.9014       0.4334   503.0
0.6400           2.3364       1.9073       0.4290   497.9
0.6410           2.3370       1.9131       0.4239   491.9
0.6420           2.3427       1.9187       0.4240   492.0
0.6430           2.3506       1.9240       0.4266   495.1
0.6440           2.3550       1.9286       0.4263   494.7
0.6450           2.3626       1.9321       0.4306   499.7
0.6460           2.3517       1.9343       0.4174   484.4
0.6470           2.3552       1.9352       0.4200   487.4
0.6480           2.3621       1.9341       0.4280   496.7
0.6490           2.3586       1.9312       0.4274   495.9
0.6500           2.3605       1.9258       0.4347   504.4
0.6510           2.3578       1.9186       0.4392   509.6
0.6520           2.3680       1.9097       0.4583   531.8
0.6530           2.3790       1.8988       0.4802   557.2
0.6540           2.3731       1.8864       0.4866   564.7
0.6550           2.3885       1.8728       0.5157   598.4
0.6560           2.3918       1.8582       0.5335   619.1
0.6570           2.3918       1.8431       0.5487   636.7
0.6580           2.3786       1.8280       0.5506   639.0
0.6590           2.3687       1.8130       0.5557   644.8
0.6600           2.3796       1.7986       0.5810   674.2
0.6610           2.3719       1.7847       0.5872   681.4
0.6620           2.3745       1.7716       0.6028   699.5
0.6630           2.3732       1.7596       0.6136   712.1
0.6640           2.3795       1.7487       0.6308   732.0
0.6650           2.3803       1.7388       0.6414   744.3
0.6660           2.3909       1.7302       0.6607   766.8
0.6670           2.3960       1.7227       0.6734   781.4
0.6680           2.3899       1.7162       0.6738   781.9
0.6690           2.3883       1.7106       0.6777   786.4
0.6700           2.3815       1.7059       0.6756   784.0
0.6710           2.3812       1.7019       0.6793   788.3
0.6720           2.3634       1.6985       0.6649   771.5
0.6730           2.3547       1.6956       0.6590   764.8
0.6740           2.3277       1.6934       0.6343   736.1
0.6750           2.3419       1.6917       0.6502   754.5
0.6760           2.3325       1.6905       0.6420   745.0
0.6770           2.3452       1.6896       0.6555   760.7
0.6780           2.3395       1.6892       0.6503   754.6
0.6790           2.3317       1.6891       0.6425   745.6
0.6800           2.3252       1.6893       0.6359   737.9
0.6810           2.3323       1.6896       0.6427   745.9
0.6820           2.3347       1.6902       0.6445   747.9
0.6830           2.3374       1.6913       0.6461   749.7
0.6840           2.3404       1.6928       0.6476   751.6
0.6850           2.3290       1.6948       0.6342   736.0
0.6860           2.3220       1.6973       0.6247   725.0
0.6870           2.3186       1.7005       0.6181   717.2
0.6880           2.3090       1.7046       0.6044   701.4
0.6890           2.3027       1.7096       0.5931   688.3
0.6900           2.3056       1.7152       0.5904   685.1
0.6910           2.3054       1.7219       0.5836   677.2
0.6920           2.3007       1.7295       0.5712   662.8
0.6930           2.3019       1.7384       0.5635   653.9
0.6940           2.2973       1.7484       0.5489   637.0
0.6950           2.2920       1.7597       0.5322   617.6
0.6960           2.3005       1.7722       0.5283   613.1
0.6970           2.3028       1.7852       0.5176   600.6
0.6980           2.3158       1.7986       0.5172   600.2
0.6990           2.3168       1.8118       0.5050   586.0
0.7000           2.3194       1.8243       0.4951   574.6
0.7010           2.3300       1.8356       0.4944   573.7
0.7020           2.3301       1.8453       0.4849   562.7
0.7030           2.3150       1.8525       0.4626   536.8
0.7040           2.3169       1.8562       0.4607   534.6
0.7050           2.3135       1.8555       0.4580   531.5
0.7060           2.3089       1.8502       0.4587   532.3
0.7070           2.3054       1.8409       0.4645   539.1
0.7080           2.3037       1.8271       0.4766   553.1
0.7090           2.3173       1.8102       0.5071   588.5
0.7100           2.3169       1.7913       0.5256   609.9
0.7110           2.3176       1.7704       0.5471   634.9
0.7120           2.3116       1.7487       0.5629   653.2
0.7130           2.3034       1.7266       0.5769   669.4
0.7140           2.3041       1.7045       0.5996   695.8
0.7150           2.3039       1.6834       0.6205   720.0
0.7160           2.2835       1.6636       0.6199   719.3
0.7170           2.2769       1.6456       0.6313   732.6
0.7180           2.2779       1.6293       0.6486   752.6
0.7190           2.2838       1.6149       0.6689   776.3
0.7200           2.2804       1.6024       0.6780   786.8
0.7210           2.2866       1.5919       0.6948   806.2
0.7220           2.2808       1.5834       0.6975   809.4
0.7230           2.2779       1.5767       0.7011   813.6
0.7240           2.2757       1.5720       0.7037   816.6
0.7250           2.2886       1.5689       0.7197   835.2
0.7260           2.2741       1.5673       0.7068   820.2
0.7270           2.2802       1.5672       0.7130   827.5
0.7280           2.2624       1.5684       0.6939   805.3
0.7290           2.2613       1.5712       0.6901   800.9
0.7300           2.2633       1.5754       0.6880   798.3
0.7310           2.2707       1.5811       0.6896   800.3
0.7320           2.2657       1.5880       0.6777   786.4
0.7330           2.2617       1.5959       0.6658   772.6
0.7340           2.2549       1.6053       0.6495   753.7
0.7350           2.2533       1.6160       0.6374   739.6
0.7360           2.2593       1.6278       0.6315   732.8
0.7370           2.2550       1.6407       0.6143   712.8
0.7380           2.2599       1.6543       0.6056   702.8
0.7390           2.2549       1.6679       0.5870   681.2
0.7400           2.2506       1.6814       0.5692   660.5
0.7410           2.2422       1.6946       0.5476   635.5
0.7420           2.2349       1.7069       0.5280   612.7
0.7430           2.2348       1.7184       0.5165   599.3
0.7440           2.2411       1.7287       0.5124   594.6
0.7450           2.2371       1.7374       0.4997   579.9
0.7460           2.2354       1.7436       0.4918   570.8
0.7470           2.2330       1.7470       0.4860   564.0
0.7480           2.2272       1.7472       0.4800   557.1
0.7490           2.2271       1.7443       0.4828   560.3
0.7500           2.2217       1.7390       0.4827   560.1
0.7510           2.2135       1.7315       0.4821   559.4
0.7520           2.2129       1.7215       0.4914   570.2
0.7530           2.2152       1.7093       0.5060   587.1
0.7540           2.2038       1.6953       0.5084   590.0
0.7550           2.2135       1.6802       0.5333   618.9
0.7560           2.2119       1.6643       0.5475   635.4
0.7570           2.2203       1.6480       0.5723   664.1
0.7580           2.2054       1.6314       0.5740   666.1
0.7590           2.2041       1.6152       0.5889   683.4
0.7600           2.1910       1.5990       0.5920   686.9
0.7610           2.1863       1.5836       0.6027   699.4
0.7620           2.1845       1.5688       0.6158   714.6
0.7630           2.1809       1.5547       0.6262   726.6
0.7640           2.1639       1.5416       0.6223   722.1
0.7650           2.1544       1.5294       0.6250   725.2
0.7660           2.1546       1.5184       0.6363   738.3
0.7670           2.1509       1.5081       0.6428   745.9
0.7680           2.1534       1.4986       0.6548   759.8
0.7690           2.1505       1.4899       0.6606   766.6
0.7700           2.1455       1.4821       0.6634   769.8
0.7710           2.1414       1.4749       0.6665   773.5
0.7720           2.1422       1.4685       0.6737   781.8
0.7730           2.1476       1.4628       0.6848   794.6
0.7740           2.1557       1.4577       0.6980   810.0
