Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.5800           5.0216       3.5500       1.4717   853.9
0.5810           5.0102       3.5382       1.4720   854.1
0.5820           5.0150       3.5261       1.4889   863.9
0.5830           5.0324       3.5139       1.5185   881.1
0.5840           5.0175       3.5014       1.5161   879.7
0.5850           5.0151       3.4889       1.5262   885.5
0.5860           5.0239       3.4764       1.5475   897.9
0.5870           5.0184       3.4643       1.5541   901.7
0.5880           4.9832       3.4528       1.5304   888.0
0.5890           4.9813       3.4418       1.5395   893.3
0.5900           4.9691       3.4314       1.5377   892.2
0.5910           4.9823       3.4219       1.5605   905.4
0.5920           4.9629       3.4134       1.5495   899.0
0.5930           4.9467       3.4061       1.5406   893.9
0.5940           4.9686       3.3997       1.5689   910.3
0.5950           4.9531       3.3948       1.5583   904.2
0.5960           4.9370       3.3917       1.5452   896.6
0.5970           4.9419       3.3903       1.5515   900.2
0.5980           4.9389       3.3909       1.5480   898.2
0.5990           4.9399       3.3932       1.5467   897.4
0.6000           4.9562       3.3977       1.5585   904.3
0.6010           4.9507       3.4043       1.5464   897.3
0.6020           4.9432       3.4132       1.5300   887.7
0.6030           4.9431       3.4242       1.5188   881.3
0.6040           4.9511       3.4374       1.5137   878.3
0.6050           4.9261       3.4526       1.4735   855.0
0.6060           4.9269       3.4696       1.4573   845.5
0.6070           4.9016       3.4884       1.4132   820.0
0.6080           4.8730       3.5088       1.3642   791.6
0.6090           4.8677       3.5301       1.3376   776.1
0.6100           4.8641       3.5518       1.3122   761.4
0.6110           4.8724       3.5740       1.2984   753.4
0.6120           4.8667       3.5960       1.2706   737.3
0.6130           4.8758       3.6174       1.2584   730.2
0.6140           4.8854       3.6372       1.2482   724.2
0.6150           4.8946       3.6554       1.2392   719.0
0.6160           4.8787       3.6713       1.2074   700.6
0.6170           4.8786       3.6848       1.1938   692.6
0.6180           4.8951       3.6954       1.1997   696.1
0.6190           4.8995       3.7024       1.1971   694.6
0.6200           4.8960       3.7059       1.1901   690.5
0.6210           4.8883       3.7057       1.1826   686.2
0.6220           4.8899       3.7018       1.1881   689.4
0.6230           4.8854       3.6950       1.1904   690.7
0.6240           4.8915       3.6852       1.2063   699.9
0.6250           4.8905       3.6721       1.2184   706.9
0.6260           4.8987       3.6559       1.2428   721.1
0.6270           4.8932       3.6370       1.2561   728.8
0.6280           4.8868       3.6163       1.2705   737.2
0.6290           4.8963       3.5948       1.3014   755.1
0.6300           4.8849       3.5727       1.3122   761.4
0.6310           4.8765       3.5501       1.3264   769.6
0.6320           4.8645       3.5281       1.3364   775.4
0.6330           4.8502       3.5070       1.3432   779.4
0.6340           4.8678       3.4868       1.3810   801.3
0.6350           4.8657       3.4682       1.3975   810.9
0.6360           4.8719       3.4514       1.4204   824.2
0.6370           4.8878       3.4371       1.4507   841.8
0.6380           4.8806       3.4249       1.4558   844.7
0.6390           4.8794       3.4142       1.4652   850.1
0.6400           4.8728       3.4049       1.4679   851.7
0.6410           4.8599       3.3973       1.4627   848.7
0.6420           4.8488       3.3905       1.4584   846.2
0.6430           4.8293       3.3846       1.4447   838.2
0.6440           4.8216       3.3798       1.4418   836.6
0.6450           4.8214       3.3750       1.4464   839.2
0.6460           4.8274       3.3697       1.4577   845.8
0.6470           4.8080       3.3642       1.4438   837.7
0.6480           4.7971       3.3581       1.4390   834.9
0.6490           4.8020       3.3510       1.4510   841.9
0.6500           4.8067       3.3437       1.4630   848.9
0.6510           4.8246       3.3360       1.4886   863.7
0.6520           4.8423       3.3279       1.5144   878.7
0.6530           4.8352       3.3193       1.5159   879.6
0.6540           4.8472       3.3097       1.5375   892.1
0.6550           4.8213       3.2993       1.5221   883.1
0.6560           4.8270       3.2883       1.5387   892.8
0.6570           4.8256       3.2770       1.5485   898.5
0.6580           4.8255       3.2655       1.5600   905.1
0.6590           4.8173       3.2539       1.5634   907.1
0.6600           4.8404       3.2425       1.5979   927.2
0.6610           4.8327       3.2311       1.6016   929.3
0.6620           4.8287       3.2201       1.6086   933.4
0.6630           4.8375       3.2096       1.6279   944.5
0.6640           4.8386       3.1995       1.6391   951.0
0.6650           4.8404       3.1896       1.6508   957.8
0.6660           4.8408       3.1804       1.6603   963.4
0.6670           4.8351       3.1717       1.6634   965.1
0.6680           4.8374       3.1635       1.6739   971.2
0.6690           4.8668       3.1559       1.7109   992.7
0.6700           4.8711       3.1488       1.7223   999.3
0.6710           4.8686       3.1423       1.7263  1001.7
0.6720           4.8487       3.1361       1.7126   993.7
0.6730           4.8386       3.1302       1.7084   991.3
0.6740           4.8330       3.1248       1.7082   991.1
0.6750           4.8178       3.1198       1.6980   985.2
0.6760           4.8491       3.1150       1.7341  1006.1
0.6770           4.8226       3.1106       1.7120   993.3
0.6780           4.8200       3.1068       1.7132   994.0
0.6790           4.8264       3.1034       1.7230   999.8
0.6800           4.7933       3.1004       1.6929   982.2
0.6810           4.7903       3.0980       1.6923   981.9
0.6820           4.7922       3.0961       1.6960   984.1
0.6830           4.8066       3.0948       1.7119   993.3
0.6840           4.8078       3.0938       1.7140   994.5
0.6850           4.8065       3.0931       1.7134   994.2
0.6860           4.8065       3.0927       1.7138   994.4
0.6870           4.8057       3.0928       1.7129   993.9
0.6880           4.8055       3.0930       1.7124   993.6
0.6890           4.7951       3.0937       1.7014   987.2
0.6900           4.7902       3.0947       1.6955   983.8
0.6910           4.7780       3.0957       1.6823   976.1
0.6920           4.7616       3.0969       1.6647   965.9
0.6930           4.7361       3.0977       1.6384   950.6
0.6940           4.7339       3.0984       1.6355   949.0
0.6950           4.7380       3.0990       1.6390   951.0
0.6960           4.7495       3.0994       1.6501   957.4
0.6970           4.7526       3.0997       1.6529   959.1
0.6980           4.7467       3.1000       1.6467   955.5
0.6990           4.7312       3.1002       1.6311   946.4
0.7000           4.7202       3.1001       1.6201   940.0
0.7010           4.7166       3.1003       1.6164   937.9
0.7020           4.7088       3.1009       1.6078   932.9
0.7030           4.7172       3.1022       1.6150   937.1
0.7040           4.7110       3.1042       1.6068   932.3
0.7050           4.6924       3.1072       1.5852   919.8
0.7060           4.6966       3.1112       1.5854   919.9
0.7070           4.6797       3.1160       1.5636   907.3
0.7080           4.6732       3.1215       1.5517   900.4
0.7090           4.6846       3.1274       1.5572   903.5
0.7100           4.6992       3.1339       1.5653   908.3
0.7110           4.7079       3.1402       1.5676   909.6
0.7120           4.7153       3.1459       1.5694   910.6
0.7130           4.7129       3.1508       1.5621   906.4
0.7140           4.7169       3.1544       1.5625   906.6
0.7150           4.7126       3.1570       1.5556   902.6
0.7160           4.7074       3.1585       1.5489   898.7
0.7170           4.7086       3.1585       1.5500   899.4
0.7180           4.7140       3.1572       1.5568   903.3
0.7190           4.7123       3.1540       1.5582   904.1
0.7200           4.7199       3.1491       1.5708   911.4
0.7210           4.7448       3.1427       1.6021   929.6
0.7220           4.7595       3.1353       1.6242   942.4
0.7230           4.7344       3.1267       1.6076   932.8
0.7240           4.7252       3.1175       1.6077   932.8
0.7250           4.7346       3.1077       1.6269   944.0
0.7260           4.7319       3.0974       1.6345   948.4
0.7270           4.7134       3.0869       1.6264   943.7
0.7280           4.7073       3.0768       1.6305   946.1
0.7290           4.7068       3.0671       1.6396   951.4
0.7300           4.7011       3.0586       1.6426   953.1
0.7310           4.7230       3.0511       1.6718   970.0
0.7320           4.7295       3.0449       1.6846   977.5
0.7330           4.7304       3.0401       1.6903   980.8
0.7340           4.7271       3.0373       1.6897   980.4
0.7350           4.7030       3.0368       1.6662   966.8
0.7360           4.7005       3.0387       1.6618   964.2
0.7370           4.6940       3.0433       1.6507   957.8
0.7380           4.6883       3.0508       1.6374   950.1
0.7390           4.7098       3.0609       1.6489   956.7
0.7400           4.7204       3.0739       1.6464   955.3
0.7410           4.7195       3.0896       1.6299   945.7
0.7420           4.7067       3.1083       1.5983   927.4
0.7430           4.6925       3.1300       1.5625   906.6
0.7440           4.6995       3.1539       1.5456   896.8
0.7450           4.6767       3.1801       1.4966   868.4
0.7460           4.6619       3.2070       1.4549   844.2
0.7470           4.6409       3.2342       1.4068   816.3
0.7480           4.6118       3.2604       1.3514   784.1
0.7490           4.5941       3.2851       1.3090   759.5
0.7500           4.5793       3.3074       1.2719   738.0
0.7510           4.5756       3.3271       1.2485   724.4
0.7520           4.5681       3.3432       1.2249   710.7
0.7530           4.5682       3.3542       1.2140   704.4
0.7540           4.5446       3.3600       1.1846   687.3
0.7550           4.5594       3.3603       1.1991   695.8
0.7560           4.5546       3.3549       1.1998   696.1
0.7570           4.5400       3.3435       1.1965   694.2
0.7580           4.5431       3.3278       1.2154   705.2
0.7590           4.5329       3.3084       1.2245   710.5
0.7600           4.5288       3.2860       1.2428   721.1
0.7610           4.5244       3.2621       1.2623   732.4
0.7620           4.5190       3.2382       1.2808   743.1
0.7630           4.4935       3.2146       1.2789   742.0
0.7640           4.5005       3.1922       1.3083   759.1
0.7650           4.4911       3.1714       1.3198   765.8
0.7660           4.4934       3.1526       1.3408   778.0
0.7670           4.4966       3.1360       1.3606   789.4
0.7680           4.4873       3.1214       1.3658   792.5
0.7690           4.4791       3.1088       1.3703   795.1
0.7700           4.4840       3.0979       1.3861   804.3
0.7710           4.4934       3.0889       1.4045   814.9
0.7720           4.4673       3.0815       1.3858   804.1
0.7730           4.4530       3.0757       1.3773   799.1
0.7740           4.4520       3.0715       1.3805   801.0
